M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
-1.6174,0.4319,1.5592,-0.9723,-1.7733,-0.2842,0.6044,-0.4802,-0.3607,0.253,-0.8051,-1.0488,-6.6283,-1.8581,1.3939,11.2782,10.3223,8.9407,-1.1716,0.0632,9.5894,-10.5468,5.2868,-9.2078
0.3619,1.0018,1.5531,-0.2698,2.3912,-0.5383,-1.6541,1.0689,-1.124,-0.5052,-0.3343,0.4315,-1.5306,-6.0107,-2.3192,-18.2105,-0.811,-0.0225,-8.6807,14.4907,-14.3576,17.7655,-7.3535,-1.0369
0.9352,1.2179,0.4345,-1.0995,0.1414,0.1312,-1.0588,0.3576,1.3722,-0.3327,-0.7961,0.4085,-11.7446,-8.1439,7.6367,-11.6424,8.3124,3.3404,-12.9092,2.8325,5.9299,3.9889,-0.2758,12.5385
0.2711,0.0754,0.4685,2.1545,-0.1684,0.3707,2.4652,-0.5801,0.9913,-0.0083,-1.9237,1.5391,-0.3095,-4.5307,-12.2081,-19.8518,-21.2405,1.1812,9.0248,4.2738,9.434,-6.7758,-0.8587,-16.2036
-1.1393,-1.0691,0.4108,2.2878,-0.1905,-1.2432,1.7801,1.0424,0.682,1.1627,0.6624,0.7082,7.4029,-6.5287,-8.1146,-20.9372,5.2064,-16.2106,-4.1307,-5.8228,-13.7461,-13.3157,-8.7541,-0.1774
-0.109,0.7155,1.3696,-0.1709,-1.7105,-2.3027,-0.8584,0.771,1.4712,0.6845,1.2393,0.1733,14.7532,-7.6529,-4.6131,-19.5863,-3.0427,-9.4048,4.1428,-5.5011,-1.4483,3.6539,8.7333,17.8628
0.9204,1.585,-1.1923,0.5978,0.9311,1.4351,-1.0033,0.7538,0.235,-0.1227,-1.0159,-0.6128,-10.6505,-5.1752,5.9286,-2.3928,-0.2976,5.3472,10.1291,11.5113,-6.8385,6.4662,1.563,0.5091
1.0782,0.4716,0.074,1.2344,1.4756,2.3357,-0.5495,-0.1786,-1.2398,-0.323,-0.788,-1.0484,7.5476,3.9965,0.732,-2.3364,-5.6997,-6.2813,6.8703,0.9349,7.4368,1.8001,5.9782,1.9883
-0.5545,-0.3181,0.3813,-1.0295,-0.3744,-1.1153,-0.5171,-0.6095,-0.0365,-0.7657,0.8168,0.3481,14.722,-1.1769,-5.5503,18.5445,4.7887,-19.3247,-9.565,2.5098,-4.934,18.5155,8.4663,10.9155
0.0126,0.281,-0.1501,-0.0756,-0.6041,-0.1223,0.7556,-0.1792,-0.2163,1.1874,0.3683,-0.8254,-8.3111,3.9251,6.3972,-4.4924,-11.4,-15.5443,5.5279,18.4425,2.4379,-2.7662,-13.2888,-8.7339
-0.8496,-0.8473,-1.2112,-1.6513,-0.2262,1.3801,-0.166,0.5895,-0.4456,-0.6982,-0.408,-1.2339,5.6796,-0.7579,9.8217,-8.4365,4.4915,5.2929,8.0684,-7.0954,8.9947,-12.6767,-12.5891,-2.4763
-0.4288,-3.1065,1.1302,0.556,-0.584,0.1033,-0.2619,0.6831,-0.1605,-0.1354,1.0714,-1.387,-7.9746,8.3399,10.9266,0.5227,-7.0509,2.4653,7.2091,14.5407,4.2331,15.1705,6.375,-9.7181
0.5487,-0.4446,-0.7174,-1.3025,-0.0941,-0.0985,-1.0664,0.861,0.9881,-0.5651,-0.1067,0.0156,2.5529,1.5312,4.7018,-13.5667,-12.6416,6.8607,8.2575,-9.4783,7.662,8.6891,1.7044,-17.2312
1.3296,2.7433,0.2285,-0.5522,-0.0861,-0.6017,-1.4506,-0.4465,0.0808,1.1961,-0.1143,0.0623,-7.5439,-19.1884,1.9986,9.3991,2.5209,0.9594,-5.5829,-2.0023,15.2057,-5.6865,10.4512,-2.9429
1.7921,0.366,0.3306,2.3719,-0.8664,0.0969,1.2477,0.1249,-0.7167,-0.745,-0.7966,1.757,1.9356,4.3833,-2.7417,11.4632,5.9725,7.9802,1.9554,10.8302,-6.8734,-13.7382,-2.7208,10.2078
1.7576,-0.0421,-0.3443,-1.0062,-1.6052,-1.8933,-1.5428,-0.4489,-0.1926,1.2056,-1.3297,0.226,-10.2914,-2.2578,7.9751,-0.2812,-25.9939,2.4572,2.9228,-0.7568,-3.3562,10.1613,11.1262,-12.9692
0.232,0.9925,-0.3917,0.2874,-1.4293,0.9619,1.4993,-0.5737,0.3875,-1.1056,0.0024,-1.3587,7.2933,-0.5173,1.265,-8.201,5.7325,8.1704,-1.6066,8.1418,-1.1532,10.3444,-6.235,13.7603
-1.2349,-0.1436,-1.5102,0.9506,0.9323,-0.3621,-1.2794,-0.1438,-0.8848,1.3042,-0.7955,0.5684,-19.1402,-13.9303,3.6549,-6.6678,2.0878,4.004,3.7175,8.7175,5.59,-6.9598,1.4359,3.3335
-0.1514,-1.0055,-1.5169,0.3368,1.2255,-0.6238,0.7876,-0.315,0.8432,0.6875,-2.2198,2.505,-5.1074,8.84,-3.7775,16.0461,2.4438,3.5369,6.2529,4.2618,-4.3223,-4.3844,3.2651,-15.7428
-1.1837,1.0569,1.2099,-1.0958,1.5314,-0.072,0.102,-0.1732,-1.2788,0.0127,2.2751,-0.7828,-5.8758,-1.7527,11.3788,13.3872,13.4372,-10.2097,-4.5814,-3.5073,-9.7957,-5.1716,0.1831,20.0433
