M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
0.2566,0.7186,0.425,0.1839,-1.0806,-0.6242,1.1721,1.5461,2.6857,0.6999,-0.5273,-0.6446,-3.2239,-2.3987,-2.1896,-1.2135,0.1748,-1.6476,-0.9605,-2.4775,-2.1488,-2.3546,-4.4962,-2.8365
-1.3386,0.0882,1.5,-1.0845,-2.2487,0.9626,1.4473,1.4043,-0.5496,0.384,-0.4625,-2.234,-2.8964,-1.9578,-0.9011,-0.6273,-1.6157,-1.3805,-1.0592,-2.366,-2.6417,-3.9067,-0.5522,-1.2836
-0.2543,-0.6074,1.3356,1.6671,-0.0917,-2.0966,-0.4644,0.6217,1.4511,1.1236,-0.0591,1.711,-2.1627,-3.8137,-1.4769,-1.9834,-2.0297,-1.1666,-0.5162,-2.3801,-0.7956,-2.0818,-2.8497,-0.9931
0.0607,-0.5774,0.7216,-1.2191,0.3933,0.6258,-0.1019,-0.945,1.2389,0.716,0.2667,0.0319,-2.906,-3.3039,-3.2987,-3.8205,-1.1082,-2.7913,-2.7441,-1.3383,-1.6583,-0.9048,-0.7527,0.3045
-1.752,0.1082,-0.2741,-0.5836,-0.0525,-0.0795,-1.2102,0.218,0.5314,0.9196,0.2127,-0.8839,-3.4706,-2.6406,-0.8949,-3.1229,-2.1255,-0.6214,-1.7074,-0.9538,-1.6869,-0.6233,-2.1518,-1.6499
1.99,-0.7959,-0.0177,0.9679,-0.8206,0.1438,1.6838,-0.2253,-0.8089,-0.9922,1.585,-0.7851,-1.9324,-0.4581,-1.6303,-3.4268,-4.2287,-1.45,-2.7043,-3.3231,-1.6886,-1.8357,-3.1583,-2.1481
0.7455,-1.5933,-0.5396,-1.9763,-1.2102,-1.3016,0.7861,-0.5248,-1.3992,0.3394,0.6576,1.2481,-2.005,-3.2355,-3.6798,-1.4781,-1.0824,-2.8294,-1.2554,-2.3657,-1.057,-1.5424,-4.7711,-3.2711
0.2518,1.6697,-1.5475,0.0831,0.0257,-0.3813,-1.048,-0.0706,0.8303,-0.6783,0.361,-0.0458,-1.9611,-1.2194,-2.2484,-2.5999,-0.9921,-2.6769,-3.2658,-1.4152,-3.5624,-1.7798,-3.1855,-3.3632
-0.4822,1.0855,-0.4476,0.7178,-1.2346,-0.6094,1.9962,-1.5869,-1.0924,-1.6483,-1.1286,-0.9486,-1.817,-0.4429,-2.9461,-3.7951,-0.4485,-2.004,-1.5907,-3.6397,-0.8684,-1.9351,-3.347,-2.0616
-1.3564,0.3278,-2.4785,-0.931,0.1783,0.3782,-0.7231,1.5139,-0.1831,-1.308,-1.3393,-0.5009,-1.7457,-1.7867,-1.3575,-3.6227,-2.2969,-1.9033,-1.0273,-1.5199,-1.0585,-1.4147,-2.0317,-2.3139
0.3811,-0.6903,-0.7843,-0.5664,-0.0603,-1.6119,-0.1364,1.9018,-1.7303,-0.4927,-0.7788,-0.1351,-4.0687,-1.1822,-2.4362,-0.4756,-1.1198,-2.6845,-0.0908,-0.9325,-1.6763,-1.2161,-0.7969,-3.7155
-1.365,0.8724,-0.4263,-0.8914,0.4862,0.2809,0.7587,1.2074,0.9647,-1.8231,-0.1405,0.6291,-1.6962,-2.1374,-1.6057,-0.773,-1.6141,-2.0234,-0.4688,-1.8509,-1.8274,-0.3619,-2.9283,-3.6009
-1.0494,0.818,-1.1954,-0.5346,0.4903,1.1703,-0.8371,-0.5778,0.0051,1.161,-0.7989,0.7058,-1.8656,-1.3853,-2.6786,-2.576,-2.3778,-0.2058,-3.4949,-1.986,-0.317,-1.6872,-2.2468,-3.4755
0.9558,0.4955,0.7844,0.3869,-0.4687,1.1325,0.7213,1.1064,1.9603,1.7434,-1.3417,-0.1138,-0.5705,-0.9925,-0.0783,-2.8301,-0.8349,-2.8774,0.0284,-1.8389,-2.83,-1.5703,-2.6772,-2.6885
1.0017,1.2996,-0.1427,-0.1429,-0.0991,-0.1878,-1.6521,3.0833,2.493,0.9772,-0.8937,0.4185,-1.4278,-2.6257,-0.6575,-1.7567,-2.5941,-1.7547,-1.0669,-2.1152,-1.8229,-2.1707,-1.7675,0.1248
-0.6883,-1.5285,-0.276,0.4125,2.066,-0.7853,0.9558,-0.1077,0.667,0.3373,0.4622,0.3479,-1.8443,-1.0544,-2.8048,-1.3611,-1.6755,-2.0511,0.2504,-2.0468,-2.4888,-1.3082,-1.4664,-0.8698
-1.8286,-0.8966,-0.4467,-0.9673,0.3882,1.4191,0.2555,0.8665,-1.3743,-1.1094,0.1505,0.4534,-0.4972,-2.9463,-2.0762,-2.9921,-3.5114,-1.6939,-2.4247,-2.5784,-0.81,-1.1872,-1.6282,-1.7147
-0.2544,0.6146,-0.051,-0.8034,-0.5525,0.9242,0.5765,-1.0091,-0.9308,1.5267,-0.2996,1.9876,-0.6737,-1.8285,-1.0747,-2.1993,-2.6542,-0.5871,-1.3192,-3.0897,-1.8944,-1.0946,-0.8753,-3.927
1.7626,0.8428,-1.5701,-1.9335,0.1302,1.0252,0.5405,0.3223,0.1797,-0.3291,1.5002,-1.6168,-2.323,-1.5015,-2.2243,-1.485,-0.1075,-0.9029,-1.9238,-2.3689,-1.6126,-1.6757,-2.6863,-2.2503
-1.5953,-1.2523,0.8107,0.4577,-1.0738,0.7669,1.1016,0.0407,-2.012,-0.0887,-0.4546,-1.1954,-2.4037,-3.461,-0.7019,-3.6445,-3.1437,-1.7526,-1.2659,-1.4898,-1.5959,-3.3535,-2.0017,-1.8997
