M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
34876.0,57544.0,51430.0,52875.0,58010.0,54498.0,59384.0,38957.0,40625.0,54594.0,46042.0,33500.0,63170.0,46636.0,62766.0,57743.0,86782.0,60093.0,73285.0,63342.0,43165.0,47342.0,62322.0,76943.0
54388.0,51575.0,52368.0,44724.0,51646.0,62831.0,32777.0,44136.0,73620.0,56723.0,58263.0,56892.0,56016.0,64501.0,69229.0,62818.0,65396.0,63680.0,67072.0,43583.0,65345.0,59889.0,56933.0,61398.0
47985.0,47106.0,44084.0,38727.0,47176.0,55236.0,49344.0,53015.0,52283.0,26553.0,67612.0,37398.0,65433.0,77912.0,53421.0,67523.0,66473.0,74709.0,60281.0,69987.0,70259.0,71866.0,76146.0,59343.0
45766.0,56121.0,56947.0,51970.0,47889.0,62821.0,69751.0,60543.0,36478.0,52555.0,39842.0,60434.0,58878.0,60923.0,74187.0,52469.0,85430.0,76010.0,60979.0,64817.0,69079.0,53469.0,70898.0,71398.0
41717.0,33028.0,57811.0,50316.0,48997.0,54202.0,48481.0,40928.0,41964.0,45629.0,47491.0,42402.0,57107.0,51092.0,75089.0,76086.0,54181.0,48959.0,49438.0,41679.0,62364.0,69246.0,71328.0,59406.0
52481.0,49007.0,59571.0,36036.0,35893.0,56048.0,53623.0,46804.0,52039.0,46271.0,60558.0,56559.0,60371.0,82340.0,45140.0,80117.0,57921.0,96963.0,83892.0,56172.0,57856.0,68794.0,76006.0,66942.0
52764.0,54012.0,50033.0,44978.0,35048.0,49562.0,61954.0,52861.0,45257.0,58402.0,48385.0,35326.0,52505.0,55620.0,65106.0,80187.0,63874.0,57497.0,61357.0,68921.0,69782.0,68917.0,49518.0,57163.0
33738.0,56668.0,66145.0,60513.0,31083.0,61480.0,56668.0,47660.0,43829.0,57840.0,47162.0,54102.0,65686.0,63297.0,69896.0,60483.0,75548.0,47475.0,62641.0,52491.0,55747.0,61048.0,72550.0,73840.0
46885.0,42429.0,60798.0,66341.0,60377.0,57504.0,52000.0,40531.0,53618.0,57241.0,46412.0,61123.0,59539.0,55535.0,64887.0,58903.0,83452.0,72804.0,60086.0,60071.0,62065.0,65782.0,67630.0,81659.0
43024.0,47820.0,53634.0,45069.0,59526.0,44566.0,37881.0,52508.0,53347.0,33406.0,38980.0,54491.0,71341.0,63971.0,68532.0,61409.0,56294.0,61894.0,46767.0,77079.0,56731.0,64173.0,56875.0,56921.0
35487.0,72990.0,42662.0,33465.0,43841.0,56533.0,34174.0,62637.0,34059.0,35115.0,54206.0,59127.0,73469.0,72636.0,75390.0,60961.0,49355.0,69175.0,78358.0,59340.0,70153.0,58487.0,67114.0,78951.0
54549.0,41583.0,46622.0,49343.0,37860.0,46154.0,48421.0,58161.0,50860.0,48342.0,59971.0,46237.0,57059.0,71144.0,52080.0,76040.0,75804.0,61500.0,62894.0,55931.0,58152.0,73092.0,44514.0,61268.0
42836.0,67983.0,57472.0,46645.0,44311.0,56565.0,52417.0,53919.0,67414.0,57757.0,52735.0,46050.0,67446.0,80175.0,48313.0,53963.0,59501.0,43252.0,41925.0,63408.0,72221.0,83996.0,62934.0,75045.0
39002.0,36333.0,50596.0,43555.0,48291.0,49776.0,26478.0,75088.0,50174.0,46976.0,51555.0,51050.0,72541.0,70071.0,75357.0,57740.0,80718.0,63563.0,74520.0,61283.0,66237.0,88832.0,67278.0,69109.0
52532.0,53834.0,46414.0,52068.0,44426.0,37564.0,42961.0,52029.0,42760.0,73450.0,61771.0,40708.0,63442.0,59901.0,67321.0,64268.0,66892.0,92210.0,52756.0,55516.0,72863.0,67031.0,74470.0,58355.0
63459.0,46440.0,75896.0,39989.0,52851.0,41508.0,58740.0,48567.0,52235.0,48890.0,61062.0,68046.0,67131.0,77630.0,68717.0,68816.0,53884.0,73456.0,55334.0,62511.0,46957.0,76027.0,66348.0,76958.0
64214.0,48947.0,47258.0,59289.0,64613.0,53086.0,57594.0,60940.0,38815.0,33716.0,41035.0,39598.0,60491.0,42317.0,83713.0,76493.0,66181.0,62418.0,71101.0,81637.0,71003.0,54555.0,56789.0,85929.0
52502.0,47550.0,49641.0,56236.0,76920.0,71519.0,39965.0,63702.0,49698.0,49937.0,60154.0,49829.0,51063.0,64448.0,73678.0,58591.0,80786.0,69178.0,81441.0,52402.0,68769.0,59230.0,70231.0,53832.0
