M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
5.2652,9.3401,8.2211,9.101,14.7014,11.981,14.5276,14.8305,12.7392,20.971,22.8572,19.25,4.9406,7.1809,8.7028,11.2789,9.9417,10.449,12.0863,12.9088,17.2655,19.939,16.5541,24.4382
4.0143,7.721,8.286,9.7097,12.097,11.9976,15.9311,15.8758,12.3381,19.9007,25.9503,16.6823,5.7119,6.7803,9.752,11.8974,13.7782,14.4369,14.7495,13.4726,23.5967,15.7883,22.1695,20.4677
7.2623,7.2352,8.8737,11.1612,10.4493,14.1686,13.2638,13.129,20.8846,17.69,17.9825,18.468,4.3278,6.4668,8.1336,12.1163,10.3861,12.3488,14.2398,13.0658,15.5367,20.7587,23.0881,25.6939
5.8772,8.1131,8.2472,9.4348,10.3612,15.4357,11.4626,22.6937,17.6356,19.3311,18.6761,26.6339,6.2094,7.2758,11.5341,11.1008,15.2904,11.7712,19.6363,21.3952,14.281,18.7725,19.9575,22.7615
4.4366,7.3758,9.5134,11.6704,6.1835,16.9053,14.5474,18.4654,14.6239,23.4986,21.8234,22.4015,5.5434,8.9487,8.7867,9.6464,11.5759,6.5095,15.5108,21.6808,13.856,19.5729,16.0513,18.9083
5.6286,8.6432,6.1957,10.8855,15.1129,15.7926,15.6775,15.6346,16.4149,21.4834,22.9446,24.0217,5.7212,6.9475,12.5216,10.2858,14.4749,10.0176,9.51,15.0282,22.0165,15.3322,32.9092,23.5472
6.8468,7.4508,8.6532,7.6248,14.8242,13.0362,18.9041,19.8516,19.773,23.5287,15.7884,16.5592,5.0851,10.4601,8.1244,12.847,14.2379,13.2609,12.5618,20.7459,15.7151,24.8806,21.7796,17.9396
6.6268,5.9161,11.0473,9.9772,12.5842,17.3939,14.4659,13.6384,17.3384,23.7019,28.109,25.5926,5.6371,6.0736,10.8195,9.7633,11.2599,13.6984,14.7395,15.3761,13.8273,15.8838,33.8442,19.102
4.6552,6.6397,9.0814,9.0121,12.4125,17.4808,11.3011,18.8048,10.9436,19.4092,23.8153,23.9016,4.397,6.0594,7.5134,10.5686,14.725,19.4379,15.8146,17.349,17.1099,24.8116,20.1315,20.3541
4.5841,8.9944,4.9507,10.3981,8.917,11.2348,10.3439,18.6099,11.6807,20.6393,18.6667,33.1045,5.3623,7.2034,9.2741,12.4826,15.0015,13.9515,12.5857,17.7356,21.2814,20.9209,18.9137,21.3371
7.4006,7.9513,10.5363,9.2971,13.7943,12.5272,17.5178,13.1007,19.0504,23.5568,20.4561,19.9814,3.7401,9.3191,8.1828,10.004,3.7884,10.0536,14.9969,17.3494,18.3585,11.3199,26.6153,26.2027
4.572,7.3971,11.1261,6.8924,14.5182,9.7781,13.5134,14.456,17.5792,16.1731,26.1305,22.9622,7.001,8.6427,10.4365,9.792,11.813,12.0362,15.1901,18.2905,19.986,13.5689,16.8294,17.0915
5.1728,7.4306,11.7895,10.0538,10.0726,15.4292,11.0308,15.7834,16.7123,24.1866,14.6386,18.8577,6.0196,9.3286,10.8426,8.1648,14.8698,14.2185,16.6168,19.3037,14.1924,18.2847,20.158,26.0233
6.035,5.0035,9.7849,9.1064,9.6651,13.1427,16.7583,18.8303,15.954,22.0744,19.4116,23.9415,4.1774,9.2123,6.9015,10.8544,11.5597,11.338,13.7536,13.3034,16.2287,16.3945,27.9259,18.7556
5.7284,6.7486,10.2396,10.881,8.5203,14.641,15.8561,21.0899,8.6525,19.3613,19.7949,20.7279,6.3931,6.1696,7.3425,11.2792,7.0016,9.2233,17.8053,10.907,13.4759,18.4695,19.4467,22.0798
6.3335,8.7344,11.708,11.7797,14.5052,18.7266,20.8753,13.0888,14.0491,20.8232,16.6381,23.8628,7.7328,6.2499,7.0708,15.3407,15.6081,19.1981,17.7438,16.4612,23.32,18.3974,33.3419,27.3883
6.8204,7.4769,10.9548,9.9899,17.5536,17.143,17.5786,11.0192,15.1995,17.6165,23.6776,20.6116,5.6499,4.9047,11.5608,10.6314,9.9269,15.6854,16.4024,19.7896,17.8969,11.3495,29.3227,15.266
6.097,8.557,10.5456,12.1027,14.8392,11.4721,12.2349,17.0321,15.0665,22.5967,20.1529,22.883,6.238,6.7234,9.8808,8.6153,12.2079,14.9205,17.4701,21.9712,15.6785,27.3381,23.1099,26.839
5.1891,7.9477,6.9572,10.2739,11.3012,15.1295,12.8432,21.7087,16.8881,14.852,25.982,33.0995,4.9333,6.9122,8.2089,10.0019,11.0623,9.2618,19.6155,11.6057,18.5166,16.2879,22.9748,18.9503
