M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
0.4057,-1.4601,-1.1802,0.4469,-2.1296,0.7984,-0.5686,0.8509,-1.3911,-1.2681,0.5222,0.7722,1.83,1.5851,2.5775,3.8846,2.8469,1.4747,4.9616,4.4654,3.4025,2.5499,1.6094,4.8423
0.782,-0.5825,-1.0811,0.4643,0.6543,-1.7517,0.4503,0.2346,0.3512,0.9904,-0.3684,0.7401,4.9612,3.9916,4.4282,2.1476,2.8421,2.0629,2.5078,3.59,1.923,1.6858,2.9924,2.453
0.3705,1.3611,-0.1235,1.1798,0.357,2.6303,0.1793,1.275,0.6603,0.1068,0.1178,-0.9357,3.6786,3.9617,1.8286,1.6142,2.1804,2.8545,3.4475,2.427,2.9274,2.2375,1.3945,2.8684
0.4283,-1.9137,0.5747,-0.4383,0.9029,0.5445,1.0456,1.0557,0.1969,-0.3875,0.2334,-0.4972,1.1316,3.7666,4.2765,3.3296,1.2149,2.5317,3.5267,2.3279,3.9489,3.1434,2.3704,3.152
-0.4337,0.4235,-0.1305,-0.4495,0.6391,-0.3228,0.8537,-0.425,0.7884,0.4015,-0.7079,1.3774,0.864,2.4302,0.5538,3.3193,2.6149,3.3538,3.2479,2.4549,3.3068,1.176,2.4435,2.8226
0.421,-0.0413,0.4191,0.1451,-1.251,-0.6885,0.4732,-0.7403,1.6424,-1.4334,0.2994,-0.6335,3.418,3.8534,2.8833,2.8421,4.439,3.5378,5.371,3.1328,3.2928,4.0504,2.4946,2.0348
0.3446,-0.6642,-0.5384,0.2832,-0.0362,1.465,-0.2974,0.5584,-1.6561,-0.5277,0.3982,-2.0593,2.3843,3.0714,4.3862,2.6374,2.8844,6.3559,3.5167,3.2277,2.6952,3.8383,1.5393,3.7516
1.9367,-1.2664,-0.2093,-0.961,-0.8726,-1.2732,-0.7524,-1.8088,1.2605,0.5278,-1.2816,-0.7784,1.9865,4.3209,2.6916,3.4072,2.3839,1.9823,2.6646,3.0358,4.6544,4.5763,3.4253,3.8766
-1.4668,-0.3495,-0.8455,-2.1586,-1.4168,0.2778,0.3266,-0.0293,0.85,1.4711,0.5859,0.9792,3.2866,2.6505,4.9423,3.6233,2.5461,3.8821,2.992,2.4873,2.0826,2.657,0.3611,2.6917
-0.1656,-0.8834,-0.6795,0.9158,-0.4925,2.1087,0.5923,-0.0419,-1.3133,-0.2279,-0.8368,-0.2039,1.505,2.6475,4.3549,0.7265,3.2585,2.1046,1.7332,2.2523,2.549,1.894,2.9635,2.2675
-0.5531,0.9813,0.1461,-0.2873,-0.0722,-0.4331,0.2062,-1.5093,-1.3474,0.3056,1.5759,-0.2351,3.2925,2.3501,3.2525,3.273,3.6428,2.4343,0.3911,2.6627,3.7298,1.2627,2.0586,3.4163
0.7417,1.1481,0.4411,-0.5223,-0.2371,1.3718,0.0057,-0.5253,-0.5974,-1.9154,-0.7207,0.504,2.8558,1.6086,3.7952,1.5077,3.6708,4.4678,2.8478,4.2168,2.5757,4.1479,3.282,0.9508
1.5,0.3134,-1.3888,-0.8343,0.2475,-0.2146,0.7298,0.461,1.2143,1.5105,0.0937,1.4048,2.7886,2.451,3.5226,1.375,1.3981,4.672,3.6305,2.9753,2.6725,3.2267,3.185,3.7185
-0.1379,-0.898,-0.754,0.7247,0.4318,-0.5426,1.3011,0.9447,1.2749,0.4138,0.2029,0.8293,3.3739,2.2359,3.8176,4.9845,2.4744,2.8623,3.6415,4.1101,3.8202,5.1957,2.8056,2.6178
-0.1637,-0.0201,0.1767,-0.929,-0.4558,0.5327,0.5409,0.9347,-1.2715,-1.2871,0.1146,0.0156,2.6145,1.3932,2.0211,3.793,2.7025,2.8792,1.7514,2.6489,2.556,4.2201,3.4084,3.1129
