M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
0.1735,0.9445,-0.5607,1.273,-0.6806,-0.5187,1.4645,-0.2904,0.6555,0.0417,-0.3151,-0.841,0.4051,0.0785,0.0212,-0.0053,-0.0494,0.4913,-0.7307,0.5134,-0.1287,1.1496,-0.3864,-0.8826
-0.9182,0.1167,-0.7844,0.8017,0.9434,0.5169,-0.2078,-0.8197,-1.0823,0.6035,0.3683,-1.9737,0.1049,0.2983,0.6489,0.2559,-0.3004,0.0045,-0.6859,-0.1021,-0.3406,-0.0676,-0.2262,-0.2028
0.5645,0.811,-0.652,0.1492,1.9501,0.1892,-0.0243,-1.0665,1.7707,-1.3163,-1.5591,-0.422,0.5786,-0.0861,-0.2706,-0.0138,-0.1573,-0.2933,-1.1814,-0.5638,-0.3083,1.0025,0.2778,-0.7625
0.5385,-0.9224,-0.7672,-0.1255,-1.3825,0.7836,1.0079,0.0311,-1.1521,-1.9578,0.9725,0.8278,-0.167,-0.8273,-0.2342,-0.3354,0.2446,0.1066,-0.1963,0.1906,0.681,-0.6549,0.1607,0.5838
-0.18,-0.0562,0.1536,-0.395,0.1025,-1.5205,0.4099,1.2849,0.0981,0.7587,0.999,-0.2587,0.2785,-0.321,0.0233,-0.1667,0.112,0.5533,-0.6319,-0.1653,0.1154,0.7786,-0.516,0.1595
0.4415,0.5307,-1.3707,-2.1535,-0.7486,-1.1048,-1.263,0.3968,-1.7599,0.0085,-0.663,-1.6042,-0.1325,0.459,0.832,-0.4171,0.8059,-0.3703,-0.0236,0.6411,-0.4166,0.6242,0.1234,-0.3701
-0.0294,-0.4386,2.1095,-1.0485,0.1807,-0.0562,-0.3554,1.1106,-1.1265,-0.7616,-0.6751,1.4776,0.1749,0.491,-0.666,-0.5685,-0.2853,0.226,0.4806,-0.4051,-0.1487,-0.0058,-0.6726,-0.2324
-1.1457,-1.6517,-1.076,1.6954,-0.6313,-0.079,0.929,0.0568,-0.2073,0.1715,-0.5505,0.5579,-0.1182,0.3052,0.4352,0.7627,-0.0625,0.2557,0.003,0.1103,0.4665,0.6063,0.4676,0.1196
0.048,-1.3598,0.9723,0.0334,-0.2217,-0.4767,-0.0421,-0.8338,-2.9536,0.8099,0.2015,-0.6174,0.2463,-0.494,-0.3852,-0.3463,0.5718,-0.1835,-0.7276,-0.075,-0.029,0.0806,-0.0364,-0.3987
-0.1239,0.8739,-0.2299,0.8881,0.694,0.5346,2.2373,0.2892,0.8097,-0.1818,-0.2497,0.1278,0.296,0.4703,-0.0494,1.1013,0.7702,-0.5268,-0.3921,-0.0983,0.0011,0.4099,0.1321,0.5389
-1.4468,0.0742,-0.0931,0.9593,1.3162,0.2533,0.4161,-2.1102,1.1309,-0.0966,-0.5217,0.4937,0.0876,-0.5167,0.2514,0.6056,0.2979,0.2464,-0.5654,0.6337,-0.1266,-0.3259,0.2407,0.1279
-0.4017,0.5753,-0.3988,0.655,-0.0656,0.6988,1.0141,-1.1381,-2.426,1.4259,-0.1837,0.3604,0.4167,0.1768,0.4602,0.2605,-0.3541,0.0189,-0.8382,-0.7174,0.0037,-0.2167,-0.773,-0.1057
0.3501,-1.9444,0.8437,0.4432,0.4549,0.4846,-0.4331,-0.0146,0.2454,-0.9268,-1.2268,-0.0429,-1.2505,0.1444,0.5094,0.0766,-0.5581,0.3744,0.3937,0.0718,0.6986,-0.3215,0.2495,0.2656
1.872,0.711,0.8905,0.0354,0.4972,1.1077,0.0611,0.3181,-0.3023,0.7232,0.5058,0.2685,0.3319,-0.5065,-0.1003,0.1813,-0.2795,0.514,-0.2899,0.3018,-0.3266,-0.501,-0.1304,-0.3231
-1.5509,1.5805,0.8837,0.1601,0.9007,-0.8037,-0.3785,-0.8023,0.4,1.3774,2.1428,0.1044,-0.1448,0.2868,-0.4673,0.4719,0.782,0.3276,0.1885,-0.3804,-0.2649,-0.0546,0.2652,0.7924
-0.7712,-0.7827,0.2335,-1.6431,-0.667,0.643,-1.2343,0.6604,0.9079,0.0353,0.3692,0.0832,0.0301,-0.4342,1.3517,0.4902,-0.2297,-0.0427,0.1067,-0.0265,0.3598,-0.4841,-0.9918,0.5992
1.0185,-0.5506,-0.5626,-1.5784,0.3042,-0.3896,-0.3792,-0.3371,-2.9517,-1.4168,-0.5321,0.6822,-0.2503,-0.8132,0.5248,0.3238,0.2969,-0.2602,-0.5764,-0.6565,0.3308,-0.164,-0.1705,-0.2383
0.2851,0.2971,-0.8263,-0.6621,1.5078,1.1906,0.0888,0.4906,0.1419,2.7108,-0.7302,0.2224,0.6366,-1.1094,0.5781,1.2949,-0.1959,0.2596,0.3107,-0.2411,0.8916,-0.4476,0.6489,0.1649
-1.5402,-1.0156,-0.1014,2.0696,-1.4338,0.0871,-0.4646,-0.406,-1.4035,-0.3173,-1.5247,-1.1718,-0.9637,-0.1392,-0.4768,-0.1614,-0.7374,-0.6555,0.8661,0.3838,-0.0757,-0.3374,-0.7919,0.296
