M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
2892.9,3228.5,2732.0,2905.3,2897.8,2862.2,3121.9,2727.5,2594.4,2697.1,2750.2,2724.4,2667.5,2601.8,3031.5,2920.3,2909.0,2670.2,2943.7,2458.5,3205.0,3264.3,3290.3,3248.3
2935.3,2809.4,2717.8,2777.9,2422.0,3111.0,2674.9,2635.6,2622.7,2928.1,2890.0,2837.7,2965.4,2747.3,2882.9,2917.9,3201.1,2520.4,2988.0,3090.2,3053.3,3078.2,3235.8,3046.5
2939.0,2818.6,2653.7,2751.6,2769.4,3072.8,2666.0,2493.2,2759.7,2652.9,2966.3,2867.7,2440.5,2948.4,2604.9,2526.6,2415.5,2907.6,3010.7,2995.0,3078.8,2736.3,3326.9,2660.7
2621.5,2754.4,2514.0,2685.1,2964.0,2675.1,2862.9,2901.1,2593.0,2646.3,3071.9,3057.2,2726.0,2983.5,2537.8,2656.8,2862.9,3006.0,2818.8,2916.5,3189.1,2976.1,2795.2,2970.2
2640.1,2868.5,2926.2,2932.9,3063.1,2873.4,2803.4,2645.6,2548.4,2891.1,2578.2,3074.6,2899.1,2882.3,3009.2,2781.9,3053.1,2732.7,2766.3,3054.6,3058.8,2848.6,3338.3,2925.8
2836.0,2710.0,3045.6,2857.1,2479.7,2731.2,2898.7,3041.3,2598.6,3117.8,2904.2,2427.0,2845.4,2752.9,2748.4,3119.3,3414.7,2882.5,3169.0,3078.7,2935.4,2871.1,2884.1,3007.2
3229.0,3046.2,2499.7,2935.7,3006.0,2678.3,2716.0,2784.3,2974.2,3149.0,2560.8,2680.3,3279.5,3010.6,2874.7,2866.8,3214.3,2708.4,2979.9,3025.5,2927.0,3073.7,3116.2,3280.9
2697.1,2672.9,2865.0,2826.4,2896.3,3033.2,2827.0,2905.4,2878.1,3004.4,2839.1,3164.1,3077.7,2609.1,2719.6,2901.7,2682.2,2795.9,3121.9,2991.2,2803.1,3086.6,2825.1,3065.0
2761.7,2888.1,2851.9,2880.0,2797.6,3260.0,2488.2,2961.5,2934.0,2727.5,3175.0,2934.6,2745.0,2761.5,2714.8,2959.6,3023.6,3474.9,2801.3,2672.7,2837.4,2749.0,3367.4,3006.2
2966.1,2913.4,2581.4,2440.4,2444.5,2738.2,3272.9,3069.2,2620.9,3052.6,2999.8,3016.6,2836.6,2640.4,2981.0,2763.1,2836.3,2971.9,2927.5,3069.0,2970.3,3086.8,3292.4,3413.3
2907.4,2830.9,2414.0,2920.8,2743.5,2591.3,2715.7,2901.3,2647.1,3232.5,2909.0,2403.4,2820.8,2750.8,2705.5,2894.7,2762.3,3208.3,3027.3,3135.5,2966.8,3060.9,3472.1,2758.5
2627.0,2551.0,3333.7,2658.7,3199.1,2790.6,2746.8,2618.9,2817.1,2659.8,2997.7,2808.1,2648.6,3042.3,2619.4,3175.7,2746.9,3083.7,2926.4,3564.6,3200.5,2997.5,3047.1,2903.3
2751.5,2872.0,2814.3,2788.7,2883.7,2952.8,3120.3,2884.5,2905.4,3018.0,3035.6,2744.6,2655.0,2768.3,2844.2,3077.0,2443.8,2971.6,3000.2,2656.1,2842.9,2990.2,3257.4,2905.7
2470.1,2401.6,2852.9,2600.7,2746.8,3109.9,2918.2,2856.3,2913.3,2800.6,2802.8,2726.4,3056.0,2850.2,2977.7,2862.1,2756.6,3219.6,2979.8,3403.7,2938.1,3305.5,2995.6,3235.9
2953.4,2766.3,3186.6,2690.8,2685.1,2907.3,2398.0,2829.3,2724.1,2504.3,3034.2,2922.4,3151.9,2823.6,2973.3,3247.0,2951.9,2464.7,2952.3,2780.6,3060.9,3342.5,3383.8,3046.2
2995.6,2644.1,3221.8,2891.7,2748.1,3064.7,3204.7,2653.6,2648.0,2773.8,3176.7,2753.1,2955.0,2955.7,2772.0,2968.0,3063.8,2795.5,3027.7,2834.1,2897.7,2943.2,2981.0,3071.6
2772.2,2696.3,2610.4,2564.6,2898.4,2811.6,2755.6,2973.4,2699.8,2795.7,2762.8,2613.4,2969.7,3023.1,2666.7,2837.9,2988.0,3005.4,2879.7,3263.7,3002.1,3173.3,2722.8,3590.4
2785.5,2518.3,2924.4,2945.3,2500.9,2800.9,2799.0,3146.9,2834.6,2861.0,2733.7,2899.8,2562.7,2466.9,2641.1,2869.3,2556.6,2766.9,3071.8,2967.6,3376.1,2836.3,2954.8,3036.1
2547.5,2328.9,2392.8,2698.7,2915.1,2709.9,2816.9,2982.1,2600.3,2798.0,2704.5,2863.5,2753.1,3125.0,2803.7,3007.3,2782.0,3268.3,2869.4,3220.1,3233.3,2708.9,3179.8,2987.4
2779.4,2732.6,3261.7,3090.3,2821.1,2875.5,2829.1,2575.6,2694.3,2689.9,2381.3,2485.6,2805.2,2978.8,2674.1,2931.9,2917.6,2731.2,2771.6,3000.6,2772.7,3159.4,2991.9,3691.6
