M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
5.7382,5.9651,8.3889,6.5393,10.7002,9.4499,11.1863,11.7897,14.4185,12.1814,19.7937,24.3569,4.6738,6.2992,8.225,10.9333,8.6856,11.9192,12.2634,15.6323,15.5386,16.0344,13.5324,16.7016
3.1992,6.6138,6.2767,9.1001,8.379,13.7169,9.0738,13.3075,15.7011,15.4475,17.0405,18.2462,6.4271,4.629,6.2126,7.9644,7.0999,11.8876,10.1002,13.7092,10.3215,16.8261,16.6282,20.4602
5.0846,4.4752,5.5621,7.9016,8.0594,9.8962,10.4794,14.4081,17.4812,19.6601,15.6561,11.8156,5.7078,7.1646,5.7482,7.053,5.7194,13.5131,13.5704,11.7751,14.066,19.0436,19.3201,23.3077
5.7673,5.1022,5.1832,8.0743,10.2665,9.8032,11.2725,11.563,18.2333,13.6234,11.5997,29.2281,4.4759,7.0958,9.3032,9.7499,11.5268,10.6423,9.5727,9.1039,14.7697,11.9537,17.2578,22.4266
5.509,7.2321,4.8498,9.3387,10.6421,9.806,17.944,14.179,9.6457,21.3952,20.57,23.8121,4.8789,7.1032,6.598,6.6533,8.3883,10.8472,11.5535,13.8984,17.5314,15.5466,11.7611,19.884
6.8309,6.4621,6.2452,12.1343,7.4996,12.4048,10.0627,10.7477,15.1674,19.3756,16.6051,23.9381,6.2309,5.302,8.3683,5.2604,10.7167,8.3619,18.067,13.3442,14.4378,17.5763,15.2609,24.0407
5.2384,6.1532,9.1309,9.626,10.6179,11.4529,16.1914,15.0835,12.5302,14.099,19.395,18.3353,4.3195,6.0844,8.0608,9.2152,12.7599,13.2174,12.9246,18.8104,13.6447,19.3335,18.5675,19.2632
6.0576,4.4093,9.5913,10.5255,10.3964,4.5197,11.4212,16.4124,17.7275,21.3538,17.8542,24.9927,5.6148,5.2914,7.1131,4.5845,13.1992,14.984,15.0828,13.7246,17.5985,18.9259,13.4068,20.0023
4.4375,8.3976,7.092,7.67,7.7209,12.4547,11.3084,13.0251,19.549,13.6734,14.912,21.6015,3.405,6.4893,4.5867,5.0533,9.2607,11.135,13.5531,11.2309,11.0454,16.8123,18.3723,18.377
6.8793,8.0879,6.6591,10.179,11.1196,12.6521,13.5801,14.8578,17.2916,17.8858,11.7311,18.3009,7.7049,5.4784,7.6205,7.9047,6.7235,11.0899,8.8848,16.6213,12.6807,24.3606,16.8883,14.6215
2.5621,6.0462,8.8409,10.1889,9.9279,11.6395,15.2127,14.7522,12.6899,13.6174,18.8222,21.6013,4.1049,5.2485,9.7493,11.9989,9.8339,13.5847,10.3125,10.2598,17.7663,16.1409,12.8669,21.445
5.2991,6.9247,8.0978,9.5673,8.4395,9.1591,10.6339,14.8277,13.662,16.5612,19.9503,21.4618,6.4643,7.155,9.5603,7.48,8.4807,10.2666,10.1712,20.8095,18.7226,24.7434,14.0902,16.2966
4.1929,4.814,8.8803,9.8972,8.3871,12.3793,10.3659,16.3604,19.3601,19.1044,13.6117,18.8316,6.0666,8.1738,9.2929,7.9007,8.5033,14.2545,12.543,10.9398,15.3339,15.1731,23.3545,16.7909
