M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
4.8377,3.3448,4.6722,7.3973,9.5807,9.1342,14.5305,7.745,9.5395,14.9298,12.2862,15.9437,2.6941,6.2951,5.3247,8.3373,8.8169,10.329,8.0532,10.6016,10.4694,15.1861,16.5796,13.4229
4.6353,6.7126,7.3511,5.8629,6.562,8.8579,11.0509,7.0929,11.3181,11.308,10.5879,13.4885,4.2979,3.0726,5.6935,9.0681,7.9093,9.741,9.0966,12.7321,12.2887,13.5295,15.1096,15.5927
4.2302,4.7294,6.4344,6.7413,8.5196,9.3914,8.2881,8.9918,14.3477,17.4354,13.4492,14.8792,3.9897,5.2644,5.0915,6.3645,9.0295,6.8853,8.1154,15.4059,10.5335,12.8985,13.3043,12.4576
3.8824,5.6866,4.8273,7.3692,7.0256,9.614,8.932,11.3117,13.0674,16.8144,13.2559,13.5969,3.4126,4.6847,5.3707,7.1802,4.9435,12.6494,13.7503,10.7296,12.8692,17.6886,14.2393,14.2434
2.8204,6.1688,6.0751,6.1546,6.4583,7.7231,10.4693,12.232,16.602,11.5346,13.772,12.548,3.1564,6.6412,7.4318,8.1504,9.1217,4.5103,11.2317,14.3008,7.8867,10.8255,13.0494,15.8551
3.1109,4.3698,4.0752,9.1097,9.8631,7.2732,13.0502,8.63,10.3994,18.5441,14.4705,14.1454,2.1351,4.2219,6.3807,6.1742,7.9283,8.9405,8.4921,14.0922,12.1568,8.62,15.0784,14.5847
4.2202,5.1226,5.1916,5.0237,8.8791,9.4118,11.8786,10.0994,4.8794,14.74,16.4862,14.1829,3.3651,6.2883,4.361,6.6074,8.1034,11.4095,11.7084,7.9611,9.2856,15.0054,13.0299,20.4469
1.8891,5.0634,5.8423,5.4477,9.8094,9.2946,10.6918,10.5812,11.8867,12.9075,16.6743,12.4988,3.2856,5.3786,5.7305,8.2997,10.5212,9.1274,10.7444,12.0478,9.8857,10.9681,15.8228,15.0111
4.9886,6.3871,3.975,7.9646,5.5919,11.7671,9.0128,9.8556,10.9733,12.2058,12.6675,9.3105,5.0186,5.9512,7.8996,5.8796,9.5618,10.058,12.3318,12.9254,15.0112,15.0362,9.4758,12.1216
4.038,6.3313,4.038,8.8568,6.0173,10.1444,9.0771,9.3226,12.6557,12.7293,12.1936,14.5902,3.6775,5.97,6.124,6.4245,6.101,9.3468,5.7413,12.5483,11.5385,11.852,14.7171,15.341
4.8304,5.1484,7.3742,6.6736,8.5091,9.3694,9.2342,11.9307,11.2766,16.4688,12.2379,15.7703,3.4228,6.1217,8.6469,7.7066,5.5685,8.3495,14.888,11.7074,16.192,18.4514,17.2242,8.9413
5.8112,4.5907,7.2245,8.8793,11.291,11.4378,8.0345,10.0443,8.2012,12.4936,11.8592,18.3984,4.0298,4.7735,4.7856,6.4738,6.4436,8.9195,5.7562,12.9703,9.6865,15.1792,13.7203,6.9116
5.6472,5.505,5.4898,5.0401,9.2361,7.8725,8.0707,7.777,16.6358,17.3349,19.2832,10.4546,5.068,4.6489,4.9605,7.0595,7.6083,7.7705,8.9756,10.8322,12.0233,11.6588,17.4543,13.4767
4.6659,4.3942,6.1003,5.2088,5.7352,7.5409,9.4096,6.2734,10.4684,15.7417,15.4912,15.2364,2.5355,6.5146,7.0605,6.1437,11.7842,11.4015,12.8377,8.9364,14.3991,6.2436,10.6465,13.3459
4.1156,4.6429,5.8439,7.229,6.1745,9.3271,7.9385,11.2386,10.2317,11.3339,9.0897,20.9925,3.6659,3.3095,5.7222,4.6912,6.4557,8.7122,8.0019,11.9806,12.7086,14.7332,12.2716,12.6616
4.0363,5.7867,3.9701,5.8659,6.4309,8.2949,10.4736,9.7369,14.1292,15.506,15.3478,17.6316,4.3495,5.9927,5.4993,7.1833,5.4194,8.6889,12.7543,8.2247,12.4776,7.4557,9.5433,17.1164
3.7901,6.0568,5.5503,6.5494,7.8363,10.124,11.1295,15.7441,6.7122,12.628,9.2862,14.1121,2.9554,4.9809,6.3884,6.2301,7.6435,8.819,8.0754,10.8196,13.8599,18.8142,12.4529,19.9875
