M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
6.5487,7.4605,8.9338,10.6354,12.5665,20.0172,14.3528,14.3403,11.6082,17.6206,23.024,23.4257,18.4076,20.108,20.8302,13.3137,13.4392,12.1418,15.5981,8.6966,13.2183,10.8966,7.2314,8.4809
3.6382,7.2871,4.892,6.5709,11.5398,14.2458,13.4157,14.4627,21.9939,16.041,26.2437,23.3891,24.2185,16.1612,19.3973,16.6267,21.8453,16.1185,10.0226,11.9802,8.3009,7.3631,5.3457,5.8342
4.8817,6.1099,8.1407,10.2198,11.905,14.3773,14.6453,23.0221,19.4085,19.3159,21.0864,21.8445,14.0621,21.6661,19.9373,15.2461,18.301,16.6852,12.4304,12.0995,8.8576,10.1881,9.0411,6.227
6.8099,9.7051,5.0608,10.9761,15.3908,12.842,12.4101,22.5389,20.146,15.1953,24.6522,25.4567,18.872,14.6023,15.1692,19.2312,16.5828,13.0094,8.3938,12.6043,8.165,8.6948,4.5334,6.6843
3.5126,11.7681,7.918,9.3787,10.2018,9.6148,9.2664,17.7008,17.5964,20.4075,18.6497,19.5267,12.5221,21.4239,9.5899,12.3581,11.4939,14.3407,12.2461,7.7563,12.6288,9.987,9.3269,5.3101
3.8965,9.0434,10.345,9.6791,12.9489,8.0847,12.5261,14.1223,13.0759,21.5049,25.3198,12.9307,29.3957,20.1285,17.1288,19.6358,19.4317,15.982,13.2885,6.8719,10.8228,8.5261,8.1128,7.5799
5.3073,7.1136,9.7221,11.5144,13.6307,15.57,20.6095,21.4613,20.3346,24.8983,17.9962,12.0259,24.3485,24.0888,19.2817,13.4011,13.561,15.8348,17.7582,11.0671,8.5926,9.8537,10.4183,6.012
5.4337,11.2817,10.6746,11.7729,14.2554,14.2434,14.9695,21.2812,16.372,25.6391,24.2006,19.8953,28.1729,20.8678,26.7501,15.3204,17.9301,11.8115,13.8282,10.9362,9.2492,7.3215,7.0124,4.7143
8.0356,7.5275,10.8769,7.2961,10.0388,10.5292,16.4202,15.7286,11.3076,21.0345,28.7771,22.9066,25.0368,23.9145,19.1436,15.2791,15.2949,10.9085,16.5348,8.8935,12.3842,8.9384,8.739,7.4108
5.6678,5.3134,6.2235,10.5744,15.3102,10.5499,19.3092,12.9794,19.9227,15.1228,20.0848,14.4843,30.0195,15.3825,12.1689,17.041,18.8022,7.2664,12.9822,9.6437,7.6499,11.9901,8.5381,5.6102
8.0074,6.6695,7.8033,8.4541,11.6579,8.7553,15.0323,19.1642,26.6353,15.0063,11.7151,27.5888,22.803,17.0272,16.1677,21.6938,15.4809,17.4333,11.3682,16.0681,7.5023,10.5717,7.8745,5.3753
6.5204,8.4517,9.2806,11.8544,10.8271,15.9581,15.5163,13.758,13.5424,17.0621,15.4411,21.5308,22.5589,24.5041,19.7456,19.7595,15.1899,17.3374,11.9977,10.4236,10.1686,9.5947,6.9573,5.7785
6.9271,8.1032,11.5213,13.1891,13.5177,12.5931,16.7242,21.943,18.4676,17.5849,23.6082,14.6778,21.3923,22.6065,24.6123,13.6687,16.2796,13.6775,13.9156,12.7771,9.9054,10.3538,6.9388,3.6868
5.7742,8.0717,10.4548,10.7632,10.6658,11.4606,14.5228,14.6513,15.8843,17.0219,18.0985,24.8753,26.0313,24.5123,15.8091,16.4734,15.8788,14.2889,14.255,9.4901,5.4592,10.3176,9.3196,4.7019
6.8511,5.1385,5.2494,12.8754,15.9938,13.3441,15.9924,18.1005,17.7964,16.6793,28.4872,28.2787,20.2942,15.2834,16.2838,19.7237,12.2466,14.8024,13.4229,14.6493,11.0034,9.4964,9.3349,7.1373
5.4866,8.6851,6.4615,7.9623,11.8648,18.8994,13.2428,11.6725,15.891,14.5661,20.4561,20.0452,28.5705,20.8863,10.772,15.1132,10.9032,19.8767,7.12,17.6583,9.3058,10.3119,7.7144,7.1677
