M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
5.8058,6.8138,7.015,10.7624,9.6432,9.1617,12.328,16.3607,15.4188,15.3385,16.1713,20.3165,19.3309,16.4671,11.6026,13.1152,17.6041,14.7791,13.3769,11.3788,5.7181,7.4388,7.1341,5.0525
5.5773,5.9493,8.6957,9.281,7.7465,11.1602,10.757,13.6456,12.5677,13.2175,16.0868,25.9108,15.8947,16.8712,22.7521,16.5488,11.8698,13.9501,12.6557,7.9071,9.6532,5.8761,6.3089,5.5611
4.9301,2.6846,7.1995,11.111,9.0145,15.8029,15.9323,15.4199,18.9286,15.0222,21.3778,20.8314,15.7476,23.5534,18.3916,15.8776,12.2307,7.3761,9.8671,10.8336,8.8633,8.5031,5.9407,2.9353
5.2267,6.5489,7.4522,6.7901,10.9034,12.2106,12.6222,13.3287,13.8699,14.5712,22.0379,11.1382,17.3283,18.5338,16.8789,14.6578,10.7664,11.0894,8.9101,11.7243,9.4241,7.2865,6.1031,5.5249
4.3132,8.5014,8.0598,10.9908,6.6665,6.9047,13.0888,13.0117,15.7509,14.4627,17.3599,19.6244,19.6092,19.4045,15.2779,11.2084,15.5711,14.0867,11.7557,11.5541,11.322,7.6588,4.0591,4.4299
4.4093,7.5375,8.4175,11.1594,15.0154,12.5423,9.875,14.158,13.8346,14.8372,19.029,25.1762,15.4886,14.4381,10.9933,14.3053,13.8349,10.9576,13.4208,9.3586,8.1992,6.4221,8.0557,4.9251
4.1679,6.4509,8.9047,11.6388,13.4685,12.8343,16.9149,11.4525,13.8583,16.9153,15.7691,16.6943,16.8825,20.0687,12.5129,11.8997,12.5969,11.1411,10.0209,8.7367,7.7466,8.8806,6.3526,5.305
5.1341,6.1008,7.4662,8.9746,12.3713,12.8936,14.41,15.1707,13.3673,18.6663,21.0882,18.2564,19.2449,23.1547,16.011,13.3089,13.8,12.4201,11.8222,9.5897,10.6415,8.6418,7.1197,4.5597
5.3872,6.8279,8.7304,7.2441,10.8692,10.5895,12.8368,10.1331,17.5778,16.439,21.7805,15.7863,16.2421,13.8872,18.5878,6.1471,24.4634,9.7911,10.9091,5.8985,8.1504,8.0079,6.7813,5.4893
4.0662,7.4638,6.8389,10.036,9.1889,14.1903,10.7121,14.0237,21.3153,22.1288,18.4678,17.0747,24.0249,13.2003,12.8186,18.3854,20.4399,16.9058,8.6564,6.2383,8.6297,7.4592,7.2618,4.9033
5.2914,6.0284,9.6975,8.2524,11.2221,6.1759,11.3999,20.2324,20.0557,17.3709,14.2662,23.199,21.6472,9.3765,21.7375,17.738,12.9413,14.2154,7.8239,11.5475,9.8301,7.3422,6.2408,3.4913
3.6038,7.1176,8.5907,7.0236,10.2659,11.0969,16.027,17.5588,13.2508,15.6375,24.6329,17.2928,19.4944,13.5725,11.6484,13.7755,10.8675,14.7277,11.489,9.853,9.5544,9.4558,5.9706,4.2486
5.7786,7.477,8.8998,10.2119,8.9431,15.3383,17.393,16.6353,19.3124,14.5548,14.8813,23.8523,20.9378,20.4995,16.0095,16.2085,14.1397,9.7716,9.9978,8.9103,8.3092,8.4525,4.8359,6.9442
6.744,7.1321,7.2185,8.1848,8.9649,9.7403,11.9227,11.5297,12.9231,13.7742,11.8905,18.5753,16.7058,19.2195,18.7852,17.159,15.2391,7.1289,12.3345,14.3562,7.4236,8.2099,6.0525,6.3638
4.9186,5.366,8.1617,8.4568,13.7063,9.3367,15.4763,17.2358,18.6273,14.2974,14.5332,21.8759,19.606,18.4899,19.4159,13.896,16.21,9.8214,10.7624,10.495,7.5811,7.3153,8.6158,3.929
6.1655,4.6466,9.2143,7.6528,11.225,11.9137,9.8952,14.295,17.2489,14.8129,17.4534,22.9268,19.0381,18.6782,21.5703,17.8964,12.112,11.1189,15.0222,11.0676,6.3494,7.5699,6.9299,4.1809
4.3288,5.7206,6.872,6.6796,11.3882,8.1453,10.0441,13.4668,14.6287,22.4203,17.5905,18.4288,25.1434,19.0057,12.5594,14.5337,12.5483,10.6502,14.0138,7.2133,8.677,4.2706,6.1691,5.4971
5.927,5.9453,7.5255,9.2358,10.4141,12.6381,12.1121,14.8042,11.9329,7.7931,13.1895,21.4042,23.1621,20.7432,17.8992,15.7981,11.8139,12.2663,12.987,14.1618,9.5969,7.661,2.7945,5.2206
4.5451,6.3536,5.4414,12.72,13.53,7.3551,12.2662,10.2516,18.0526,14.208,20.4209,20.9083,19.057,15.6748,18.3521,13.0934,11.0676,11.0283,10.0253,6.0904,8.4103,4.9844,7.1534,5.1297
4.9943,5.8245,8.5013,8.5595,12.4523,13.7978,14.0682,10.834,16.0345,20.9519,20.2928,19.0759,14.6915,16.0079,22.2212,18.0023,9.1425,14.8474,9.2534,9.9132,8.8963,6.34,7.0431,4.2146
