M01,M02,M03,M04,M05,M06,M07,M08,M09,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24
4.6606,7.633,5.5516,5.9141,9.5354,10.8428,12.7997,9.723,12.4023,17.9891,14.2009,14.3065,18.534,18.7742,16.888,15.2318,15.8734,5.4932,9.6682,9.5891,6.2182,6.259,7.335,5.0118
4.7775,5.9945,7.8341,8.7664,8.9998,9.9847,13.1189,13.9691,11.0045,13.3581,14.0879,13.4751,17.408,16.3819,12.6423,7.3021,8.2709,11.0754,9.9547,8.041,9.2164,8.0066,6.4577,2.8489
4.0137,4.3391,7.1011,7.9906,8.0642,13.5114,13.2281,16.5866,13.0686,19.7438,10.3794,16.2919,17.0966,18.5095,12.1919,10.7856,12.2736,6.7555,10.656,6.6084,5.9219,8.3431,7.1792,3.4923
5.0899,4.2902,5.569,7.6785,8.6065,10.7353,11.2824,11.6539,15.0108,15.2559,15.6963,19.7419,9.1636,15.025,17.7465,17.1809,15.5343,11.3772,8.1309,8.6486,5.9201,6.6179,5.727,4.2914
4.9933,5.3206,2.8892,8.7584,7.581,12.3354,11.5758,9.7778,12.0048,17.0433,16.6744,12.3912,17.0442,12.1324,14.9463,15.8849,13.6837,12.9049,17.1685,8.7444,7.8778,6.3666,6.2127,3.6156
5.7885,5.6993,3.4381,5.8624,15.0443,10.7063,11.9076,12.9975,16.3985,12.3576,20.8547,15.2444,11.7627,22.7009,12.0082,9.1166,7.5894,14.3647,13.4393,10.4036,4.6315,8.2251,5.5914,5.1573
3.9182,5.6455,5.0675,7.5448,11.2337,13.2087,11.9777,14.3604,15.5445,10.0526,20.1072,16.2869,20.1791,15.139,17.2815,11.1601,13.6255,12.5808,9.8674,7.9426,9.6023,5.9684,5.265,3.4706
4.2685,6.3354,7.3223,5.6398,9.645,12.439,11.9374,10.851,13.31,15.6402,7.3141,19.2734,8.6625,16.0251,8.8938,12.4068,10.9055,12.9137,6.4161,10.0417,8.1815,7.9222,3.9309,1.998
4.7755,5.4479,5.6363,6.911,8.3364,10.2233,11.9963,11.6181,14.4566,13.0414,19.1883,16.5396,18.2417,11.1262,13.4236,16.2154,13.6716,9.3365,11.4504,9.6507,7.5014,7.2985,5.0476,4.4691
5.0562,6.8164,5.8096,6.9128,12.6858,11.2631,12.7701,10.7731,13.9899,17.9005,16.1892,18.7978,16.4751,21.3402,15.0532,12.2747,12.8722,12.1353,11.0275,9.1304,7.2824,6.6487,5.925,4.4484
4.6497,6.7418,7.2413,8.0872,12.4051,9.1023,9.8248,10.2848,18.0643,17.9906,18.4914,20.2914,16.2583,18.2825,9.1082,11.5846,11.533,9.5362,7.6907,8.9943,5.9378,4.2491,5.4098,4.4762
4.1255,7.1493,7.4748,7.5884,8.063,11.2672,13.1164,9.5497,8.6233,10.5338,15.6385,18.2312,19.7685,18.6679,15.257,16.1002,14.0317,8.9511,8.6683,7.8526,6.0249,6.6536,6.0174,5.2986
4.4977,7.0593,6.3989,6.6525,9.434,10.4928,13.261,14.546,15.5864,14.9475,13.4933,12.9586,17.456,23.2923,17.34,8.988,14.4662,11.306,11.29,8.7242,7.7329,8.4611,5.7522,3.0505
5.8301,3.8961,5.4416,9.9235,6.636,9.6872,9.2357,9.7654,12.2358,20.6928,19.4966,15.1824,14.0946,19.6386,14.8708,13.3725,12.8508,7.2156,12.8046,8.1277,7.764,7.6396,3.7638,4.7792
5.2259,4.5506,6.3753,8.8709,6.9413,6.8315,13.1196,9.8068,14.4983,17.028,13.549,15.8776,22.3531,16.5467,13.8617,16.1527,8.4787,12.5895,8.1925,6.698,7.8502,6.3417,5.342,5.0631
4.6406,4.6095,6.5699,8.3837,10.9247,11.262,4.2941,17.0004,11.9247,18.4155,13.5362,16.9871,18.8368,16.9296,17.3959,14.5544,15.9255,11.1602,10.0707,9.9429,8.076,5.9109,4.2751,3.6085
4.9191,4.8602,7.1121,7.8277,9.447,9.734,12.3007,10.5571,14.1656,13.7443,13.7293,20.3181,19.3255,17.5078,11.2026,16.1745,13.7308,9.5922,9.7317,10.9456,8.7508,5.1712,6.7965,4.401
4.7231,6.1725,6.3592,6.446,9.0379,7.4089,12.3567,11.3945,12.0845,14.5405,16.9924,13.3028,12.2815,16.8477,14.75,10.3932,13.0431,11.4859,11.1068,8.9295,7.6502,6.8438,7.2509,3.8223
3.5326,4.5097,6.8016,10.0704,8.8039,11.6745,10.6331,14.6472,16.6911,11.7484,14.3697,19.1806,19.625,21.8452,11.4362,17.28,10.3278,14.2777,6.552,9.2325,5.1016,6.6681,4.2776,3.4599
5.4763,5.3615,8.6803,6.9571,6.3628,13.0179,15.3039,12.9632,16.3857,15.7543,15.0627,14.8839,15.6804,14.3715,10.6342,16.7497,12.6495,14.5031,8.3454,10.6696,6.7179,6.814,6.1369,4.4926
